Tanggal,Provinsi,Running Sum of divaksin1 (ribu),divaksin1 (ribu)
3/8/2021,Gorontalo,14.645,1.739
3/9/2021,Gorontalo,16.398,1.753
3/10/2021,Gorontalo,17.333,0.935
3/11/2021,Gorontalo,17.386,0.053
3/12/2021,Gorontalo,17.797,0.411
3/13/2021,Gorontalo,17.985,0.188
3/14/2021,Gorontalo,17.987,0.002
3/15/2021,Gorontalo,18.518,0.531
3/16/2021,Gorontalo,19.468,0.95
3/17/2021,Gorontalo,20.446,0.978
3/18/2021,Gorontalo,21.692,1.246
3/19/2021,Gorontalo,22.632,0.94
3/20/2021,Gorontalo,23.16,0.528
3/21/2021,Gorontalo,23.161,0.001
3/22/2021,Gorontalo,24.943,1.782
3/23/2021,Gorontalo,27.328,2.385
3/24/2021,Gorontalo,29.289,1.961
3/25/2021,Gorontalo,32.043,2.754
3/26/2021,Gorontalo,34.134,2.091
3/27/2021,Gorontalo,34.661,0.527
3/28/2021,Gorontalo,34.661,0
3/29/2021,Gorontalo,37.034,2.373
3/30/2021,Gorontalo,38.048,1.014
3/31/2021,Gorontalo,39,0.952
4/1/2021,Gorontalo,39.433,0.433
4/2/2021,Gorontalo,39.434,0.001
4/3/2021,Gorontalo,39.585,0.151
4/4/2021,Gorontalo,39.585,0
4/5/2021,Gorontalo,40.114,0.529
4/6/2021,Gorontalo,40.58,0.466
4/7/2021,Gorontalo,41.211,0.631
4/8/2021,Gorontalo,41.847,0.636
4/9/2021,Gorontalo,42.442,0.595
4/10/2021,Gorontalo,42.692,0.25
4/11/2021,Gorontalo,42.692,0
4/12/2021,Gorontalo,43.148,0.456
4/13/2021,Gorontalo,43.169,0.021
4/14/2021,Gorontalo,43.276,0.107
4/15/2021,Gorontalo,43.44,0.164
4/16/2021,Gorontalo,43.569,0.129
4/17/2021,Gorontalo,43.57,0.001
4/18/2021,Gorontalo,43.572,0.002
4/19/2021,Gorontalo,43.978,0.406
4/20/2021,Gorontalo,44.184,0.206
4/21/2021,Gorontalo,44.603,0.419
4/22/2021,Gorontalo,45.106,0.503
4/23/2021,Gorontalo,45.773,0.667
4/24/2021,Gorontalo,45.958,0.185
4/26/2021,Gorontalo,46.679,0.721
4/27/2021,Gorontalo,47.463,0.784
4/28/2021,Gorontalo,48.688,1.225
4/29/2021,Gorontalo,49.648,0.96
4/30/2021,Gorontalo,50.569,0.921
5/1/2021,Gorontalo,50.723,0.154
5/3/2021,Gorontalo,51.377,0.654
5/4/2021,Gorontalo,51.875,0.498
5/5/2021,Gorontalo,52.818,0.943
5/6/2021,Gorontalo,53.779,0.961
5/7/2021,Gorontalo,54.368,0.589
5/8/2021,Gorontalo,54.572,0.204
5/9/2021,Gorontalo,54.592,0.02
5/10/2021,Gorontalo,54.851,0.259
5/11/2021,Gorontalo,54.909,0.058
5/12/2021,Gorontalo,54.909,0
5/14/2021,Gorontalo,54.909,0
5/15/2021,Gorontalo,54.91,0.001
5/17/2021,Gorontalo,55.412,0.502
5/18/2021,Gorontalo,56.242,0.83
5/19/2021,Gorontalo,57.317,1.075
5/20/2021,Gorontalo,57.748,0.431
5/21/2021,Gorontalo,59.124,1.376
5/22/2021,Gorontalo,59.991,0.867
5/23/2021,Gorontalo,60.067,0.076
5/24/2021,Gorontalo,62.413,2.346
5/25/2021,Gorontalo,64.722,2.309
5/26/2021,Gorontalo,64.913,0.191
5/27/2021,Gorontalo,66.61,1.697
5/28/2021,Gorontalo,67.532,0.922
5/29/2021,Gorontalo,68.6,1.068
5/30/2021,Gorontalo,68.619,0.019
5/31/2021,Gorontalo,69.83,1.211
6/1/2021,Gorontalo,69.929,0.099
6/2/2021,Gorontalo,70.989,1.06
6/3/2021,Gorontalo,72.118,1.129
6/4/2021,Gorontalo,72.865,0.747
6/5/2021,Gorontalo,73.494,0.629
6/6/2021,Gorontalo,73.507,0.013
6/7/2021,Gorontalo,74.707,1.2
6/8/2021,Gorontalo,75.754,1.047
6/9/2021,Gorontalo,76.882,1.128
6/10/2021,Gorontalo,77.909,1.027
6/11/2021,Gorontalo,78.962,1.053
6/12/2021,Gorontalo,79.335,0.373
6/13/2021,Gorontalo,79.656,0.321
6/14/2021,Gorontalo,80.811,1.155
6/15/2021,Gorontalo,82.778,1.967
6/16/2021,Gorontalo,85.99,3.212
6/17/2021,Gorontalo,89.953,3.963
6/18/2021,Gorontalo,92.488,2.535
6/19/2021,Gorontalo,94.536,2.048
6/20/2021,Gorontalo,94.671,0.135
6/21/2021,Gorontalo,97.824,3.153
6/22/2021,Gorontalo,102.579,4.755
6/23/2021,Gorontalo,105.59,3.011
6/24/2021,Gorontalo,108.327,2.737
6/25/2021,Gorontalo,109.785,1.458
6/26/2021,Gorontalo,119.255,9.47
6/27/2021,Gorontalo,119.618,0.363
6/28/2021,Gorontalo,124.064,4.446
6/29/2021,Gorontalo,130.028,5.964
6/30/2021,Gorontalo,138.529,8.501
7/1/2021,Gorontalo,147.059,8.53
7/2/2021,Gorontalo,151.352,4.293
7/3/2021,Gorontalo,156.631,5.279
7/4/2021,Gorontalo,157.355,0.724
7/5/2021,Gorontalo,161.305,3.95
7/6/2021,Gorontalo,166.199,4.894
7/7/2021,Gorontalo,170.217,4.018
7/8/2021,Gorontalo,174.77,4.553
7/9/2021,Gorontalo,179.731,4.961
7/10/2021,Gorontalo,181.465,1.734
7/11/2021,Gorontalo,181.607,0.142
7/12/2021,Gorontalo,185.575,3.968
7/13/2021,Gorontalo,189.924,4.349
7/14/2021,Gorontalo,193.819,3.895
7/15/2021,Gorontalo,196.592,2.773
7/16/2021,Gorontalo,198.547,1.955
7/17/2021,Gorontalo,199.493,0.946
7/18/2021,Gorontalo,199.97,0.477
7/19/2021,Gorontalo,201.05,1.08
7/20/2021,Gorontalo,201.087,0.037
7/21/2021,Gorontalo,202.19,1.103
7/22/2021,Gorontalo,204.077,1.887
7/23/2021,Gorontalo,204.869,0.792
7/24/2021,Gorontalo,205.252,0.383
7/25/2021,Gorontalo,205.557,0.305
7/26/2021,Gorontalo,206.434,0.877
7/27/2021,Gorontalo,207.587,1.153
7/28/2021,Gorontalo,208.691,1.104
7/29/2021,Gorontalo,209.951,1.26
7/30/2021,Gorontalo,210.722,0.771
7/31/2021,Gorontalo,210.966,0.244
8/1/2021,Gorontalo,211.032,0.066
8/2/2021,Gorontalo,212.094,1.062
8/3/2021,Gorontalo,212.917,0.823
8/4/2021,Gorontalo,213.736,0.819
8/5/2021,Gorontalo,214.485,0.749
8/6/2021,Gorontalo,214.923,0.438
8/7/2021,Gorontalo,215.039,0.116
8/8/2021,Gorontalo,215.13,0.091
8/9/2021,Gorontalo,215.824,0.694
8/10/2021,Gorontalo,216.546,0.722
8/11/2021,Gorontalo,216.659,0.113
8/12/2021,Gorontalo,217.69,1.031
8/13/2021,Gorontalo,218.404,0.714
8/14/2021,Gorontalo,218.947,0.543
8/15/2021,Gorontalo,219.183,0.236
8/16/2021,Gorontalo,220.283,1.1
8/17/2021,Gorontalo,220.343,0.06
8/18/2021,Gorontalo,221.316,0.973
8/19/2021,Gorontalo,222.524,1.208
8/20/2021,Gorontalo,223.321,0.797
8/21/2021,Gorontalo,223.93,0.609
8/22/2021,Gorontalo,224.047,0.117
8/23/2021,Gorontalo,225.406,1.359
8/24/2021,Gorontalo,226.901,1.495
8/25/2021,Gorontalo,229.168,2.267
8/26/2021,Gorontalo,231.015,1.847
8/27/2021,Gorontalo,233.364,2.349
8/28/2021,Gorontalo,235.284,1.92
8/29/2021,Gorontalo,236.47,1.186
8/30/2021,Gorontalo,239.264,2.794
8/31/2021,Gorontalo,243.507,4.243
9/1/2021,Gorontalo,247.364,3.857
9/2/2021,Gorontalo,252.153,4.789
9/3/2021,Gorontalo,255.894,3.741
9/4/2021,Gorontalo,257.335,1.441
9/5/2021,Gorontalo,257.582,0.247
9/6/2021,Gorontalo,261.699,4.117
9/7/2021,Gorontalo,267.233,5.534
9/8/2021,Gorontalo,273.279,6.046
9/9/2021,Gorontalo,278.872,5.593
9/10/2021,Gorontalo,282.492,3.62
9/11/2021,Gorontalo,284.479,1.987
9/12/2021,Gorontalo,285.01,0.531
9/13/2021,Gorontalo,289.622,4.612
9/14/2021,Gorontalo,294.956,5.334
9/15/2021,Gorontalo,300.44,5.484
9/16/2021,Gorontalo,305.494,5.054
9/17/2021,Gorontalo,310.544,5.05
9/18/2021,Gorontalo,314.548,4.004
9/19/2021,Gorontalo,315.902,1.354
9/20/2021,Gorontalo,322.045,6.143
9/21/2021,Gorontalo,328.895,6.85
9/22/2021,Gorontalo,335.65,6.755
9/23/2021,Gorontalo,347.017,11.367
9/24/2021,Gorontalo,352.124,5.107
9/25/2021,Gorontalo,357.413,5.289
9/26/2021,Gorontalo,358.489,1.076
9/27/2021,Gorontalo,362.913,4.424
9/28/2021,Gorontalo,368.125,5.212
9/29/2021,Gorontalo,376.439,8.314
9/30/2021,Gorontalo,384.51,8.071
10/1/2021,Gorontalo,389.531,5.021
10/2/2021,Gorontalo,393.705,4.174
10/3/2021,Gorontalo,394.885,1.18
10/4/2021,Gorontalo,400.156,5.271
10/5/2021,Gorontalo,405.378,5.222
10/6/2021,Gorontalo,411.105,5.727
10/7/2021,Gorontalo,418.35,7.245
10/8/2021,Gorontalo,423.274,4.924
10/9/2021,Gorontalo,427.572,4.298
10/10/2021,Gorontalo,428.511,0.939
10/11/2021,Gorontalo,435.685,7.174
10/12/2021,Gorontalo,441.039,5.354
10/13/2021,Gorontalo,447.618,6.579
10/14/2021,Gorontalo,451.877,4.259
10/15/2021,Gorontalo,454.744,2.867
10/16/2021,Gorontalo,457.245,2.501
10/17/2021,Gorontalo,457.695,0.45
10/18/2021,Gorontalo,460.348,2.653
10/19/2021,Gorontalo,463.22,2.872
10/20/2021,Gorontalo,464.012,0.792
10/21/2021,Gorontalo,467.945,3.933
10/22/2021,Gorontalo,470.641,2.696
10/23/2021,Gorontalo,472.345,1.704
10/24/2021,Gorontalo,472.787,0.442
10/25/2021,Gorontalo,475.242,2.455
10/26/2021,Gorontalo,478.6,3.358
10/27/2021,Gorontalo,481.692,3.092
10/28/2021,Gorontalo,485.777,4.085
10/29/2021,Gorontalo,488.283,2.506
10/30/2021,Gorontalo,489.817,1.534
10/31/2021,Gorontalo,490.074,0.257
11/1/2021,Gorontalo,493.061,2.987
11/2/2021,Gorontalo,495.821,2.76
11/3/2021,Gorontalo,498.766,2.945
11/4/2021,Gorontalo,501.773,3.007
11/5/2021,Gorontalo,503.656,1.883
11/6/2021,Gorontalo,505.448,1.792
11/7/2021,Gorontalo,505.798,0.35
11/8/2021,Gorontalo,508.565,2.767
11/9/2021,Gorontalo,511.078,2.513
11/10/2021,Gorontalo,515.097,4.019
11/11/2021,Gorontalo,518.367,3.27
11/12/2021,Gorontalo,519.837,1.47
11/13/2021,Gorontalo,521.717,1.88
11/14/2021,Gorontalo,522.01,0.293
11/15/2021,Gorontalo,524.725,2.715
11/16/2021,Gorontalo,526.571,1.846
11/17/2021,Gorontalo,529.088,2.517
11/18/2021,Gorontalo,532.219,3.131
11/19/2021,Gorontalo,533.789,1.57
11/20/2021,Gorontalo,535.378,1.589
11/21/2021,Gorontalo,535.663,0.285
11/22/2021,Gorontalo,538.545,2.882
11/23/2021,Gorontalo,543.308,4.763
11/24/2021,Gorontalo,547.719,4.411
11/25/2021,Gorontalo,552.881,5.162
11/26/2021,Gorontalo,555.143,2.262
11/27/2021,Gorontalo,562.822,7.679
11/28/2021,Gorontalo,563.478,0.656
11/29/2021,Gorontalo,568.301,4.823
11/30/2021,Gorontalo,573.668,5.367
12/1/2021,Gorontalo,578.621,4.953
12/2/2021,Gorontalo,584.42,5.799
12/3/2021,Gorontalo,588.611,4.191
12/4/2021,Gorontalo,593.493,4.882
12/5/2021,Gorontalo,594.594,1.101
12/6/2021,Gorontalo,599.881,5.287
12/7/2021,Gorontalo,606.78,6.899
12/8/2021,Gorontalo,613.057,6.277
12/9/2021,Gorontalo,618.04,4.983
12/10/2021,Gorontalo,622.586,4.546
12/11/2021,Gorontalo,626.228,3.642
12/12/2021,Gorontalo,627.571,1.343
12/13/2021,Gorontalo,628.844,1.273
1/2/2021,DKI Jakarta,0.001,0.001
1/7/2021,DKI Jakarta,0.002,0.001
1/9/2021,DKI Jakarta,0.003,0.001
1/13/2021,DKI Jakarta,0.075,0.072
1/14/2021,DKI Jakarta,2.868,2.793
1/15/2021,DKI Jakarta,7.247,4.379
1/16/2021,DKI Jakarta,8.031,0.784
1/17/2021,DKI Jakarta,8.102,0.071
1/18/2021,DKI Jakarta,12.874,4.772
1/19/2021,DKI Jakarta,16.647,3.773
1/20/2021,DKI Jakarta,21.034,4.387
1/21/2021,DKI Jakarta,27.776,6.742
1/22/2021,DKI Jakarta,34.823,7.047
1/23/2021,DKI Jakarta,36.689,1.866
1/24/2021,DKI Jakarta,36.848,0.159
1/25/2021,DKI Jakarta,41.566,4.718
1/26/2021,DKI Jakarta,46.043,4.477
1/27/2021,DKI Jakarta,50.732,4.689
1/28/2021,DKI Jakarta,56.248,5.516
1/29/2021,DKI Jakarta,61.672,5.424
1/30/2021,DKI Jakarta,63.744,2.072
1/31/2021,DKI Jakarta,65.237,1.493
2/1/2021,DKI Jakarta,69.846,4.609
2/2/2021,DKI Jakarta,73.11,3.264
2/3/2021,DKI Jakarta,76.057,2.947
2/4/2021,DKI Jakarta,82.156,6.099
2/5/2021,DKI Jakarta,85.985,3.829
2/6/2021,DKI Jakarta,87.444,1.459
2/7/2021,DKI Jakarta,90.078,2.634
2/8/2021,DKI Jakarta,92.97,2.892
2/9/2021,DKI Jakarta,95.929,2.959
2/10/2021,DKI Jakarta,98.926,2.997
2/11/2021,DKI Jakarta,102.283,3.357
2/12/2021,DKI Jakarta,102.591,0.308
2/13/2021,DKI Jakarta,103.247,0.656
2/14/2021,DKI Jakarta,103.418,0.171
2/15/2021,DKI Jakarta,105.087,1.669
2/16/2021,DKI Jakarta,106.443,1.356
2/17/2021,DKI Jakarta,109.278,2.835
2/18/2021,DKI Jakarta,112.187,2.909
2/19/2021,DKI Jakarta,115.935,3.748
2/20/2021,DKI Jakarta,118.553,2.618
2/21/2021,DKI Jakarta,119.425,0.872
2/22/2021,DKI Jakarta,127.499,8.074
2/23/2021,DKI Jakarta,138.061,10.562
2/24/2021,DKI Jakarta,150.686,12.625
2/25/2021,DKI Jakarta,164.498,13.812
2/26/2021,DKI Jakarta,180.017,15.519
2/27/2021,DKI Jakarta,186.293,6.276
2/28/2021,DKI Jakarta,186.442,0.149
3/1/2021,DKI Jakarta,211.558,25.116
3/2/2021,DKI Jakarta,238.371,26.813
3/3/2021,DKI Jakarta,269.482,31.111
3/4/2021,DKI Jakarta,304.009,34.527
3/5/2021,DKI Jakarta,338.228,34.219
3/6/2021,DKI Jakarta,346.216,7.988
3/7/2021,DKI Jakarta,350.959,4.743
3/8/2021,DKI Jakarta,393.349,42.39
3/9/2021,DKI Jakarta,442.12,48.771
3/10/2021,DKI Jakarta,498.435,56.315
3/11/2021,DKI Jakarta,509.905,11.47
3/12/2021,DKI Jakarta,563.776,53.871
3/13/2021,DKI Jakarta,581.363,17.587
3/14/2021,DKI Jakarta,594.201,12.838
3/15/2021,DKI Jakarta,647.649,53.448
3/16/2021,DKI Jakarta,701.085,53.436
3/17/2021,DKI Jakarta,751.553,50.468
3/18/2021,DKI Jakarta,797.537,45.984
3/19/2021,DKI Jakarta,839.41,41.873
3/20/2021,DKI Jakarta,859.239,19.829
3/21/2021,DKI Jakarta,872.648,13.409
3/22/2021,DKI Jakarta,919.34,46.692
3/23/2021,DKI Jakarta,968.386,49.046
3/24/2021,DKI Jakarta,1016.265,47.879
3/25/2021,DKI Jakarta,1064.934,48.669
3/26/2021,DKI Jakarta,1110.89,45.956
3/27/2021,DKI Jakarta,1139.221,28.331
3/28/2021,DKI Jakarta,1158.149,18.928
3/29/2021,DKI Jakarta,1204.657,46.508
3/30/2021,DKI Jakarta,1248.033,43.376
3/31/2021,DKI Jakarta,1296.478,48.445
4/1/2021,DKI Jakarta,1332.598,36.12
4/2/2021,DKI Jakarta,1346.632,14.034
4/3/2021,DKI Jakarta,1363.543,16.911
4/4/2021,DKI Jakarta,1376.472,12.929
4/5/2021,DKI Jakarta,1411.405,34.933
4/6/2021,DKI Jakarta,1441.275,29.87
4/7/2021,DKI Jakarta,1470.085,28.81
4/8/2021,DKI Jakarta,1502.329,32.244
4/9/2021,DKI Jakarta,1533.692,31.363
4/10/2021,DKI Jakarta,1555.937,22.245
4/11/2021,DKI Jakarta,1565.078,9.141
4/12/2021,DKI Jakarta,1596.22,31.142
4/13/2021,DKI Jakarta,1607.673,11.453
4/14/2021,DKI Jakarta,1622.205,14.532
4/15/2021,DKI Jakarta,1638.743,16.538
4/16/2021,DKI Jakarta,1655.693,16.95
4/17/2021,DKI Jakarta,1663.522,7.829
4/18/2021,DKI Jakarta,1667.971,4.449
4/19/2021,DKI Jakarta,1690.474,22.503
4/20/2021,DKI Jakarta,1714.733,24.259
4/21/2021,DKI Jakarta,1735.646,20.913
4/22/2021,DKI Jakarta,1763.112,27.466
4/23/2021,DKI Jakarta,1787.741,24.629
4/24/2021,DKI Jakarta,1801.194,13.453
4/25/2021,DKI Jakarta,1811.75,10.556
4/26/2021,DKI Jakarta,1837.885,26.135
4/27/2021,DKI Jakarta,1865.395,27.51
4/28/2021,DKI Jakarta,1893.205,27.81
4/29/2021,DKI Jakarta,1921.003,27.798
4/30/2021,DKI Jakarta,1949.472,28.469
5/1/2021,DKI Jakarta,1958.15,8.678
5/2/2021,DKI Jakarta,1962.496,4.346
5/3/2021,DKI Jakarta,1983.556,21.06
5/4/2021,DKI Jakarta,2009.921,26.365
5/5/2021,DKI Jakarta,2043.313,33.392
5/6/2021,DKI Jakarta,2080.958,37.645
5/7/2021,DKI Jakarta,2114.926,33.968
5/8/2021,DKI Jakarta,2132.131,17.205
5/9/2021,DKI Jakarta,2140.819,8.688
5/10/2021,DKI Jakarta,2174.541,33.722
5/11/2021,DKI Jakarta,2198.818,24.277
5/12/2021,DKI Jakarta,2203.059,4.241
5/13/2021,DKI Jakarta,2203.358,0.299
5/14/2021,DKI Jakarta,2203.582,0.224
5/15/2021,DKI Jakarta,2206.265,2.683
5/16/2021,DKI Jakarta,2208.463,2.198
5/17/2021,DKI Jakarta,2216.276,7.813
5/18/2021,DKI Jakarta,2234.202,17.926
5/19/2021,DKI Jakarta,2256.584,22.382
5/20/2021,DKI Jakarta,2283.153,26.569
5/21/2021,DKI Jakarta,2308.979,25.826
5/22/2021,DKI Jakarta,2319.124,10.145
5/23/2021,DKI Jakarta,2322.978,3.854
5/24/2021,DKI Jakarta,2354.164,31.186
5/25/2021,DKI Jakarta,2385.785,31.621
5/26/2021,DKI Jakarta,2390.188,4.403
5/27/2021,DKI Jakarta,2422.297,32.109
5/28/2021,DKI Jakarta,2449.888,27.591
5/29/2021,DKI Jakarta,2460.042,10.154
5/30/2021,DKI Jakarta,2463.471,3.429
5/31/2021,DKI Jakarta,2492.355,28.884
6/1/2021,DKI Jakarta,2498.631,6.276
6/2/2021,DKI Jakarta,2533.393,34.762
6/3/2021,DKI Jakarta,2571,37.607
6/4/2021,DKI Jakarta,2609.897,38.897
6/5/2021,DKI Jakarta,2622.683,12.786
6/6/2021,DKI Jakarta,2627.744,5.061
6/7/2021,DKI Jakarta,2672.285,44.541
6/8/2021,DKI Jakarta,2713.437,41.152
6/9/2021,DKI Jakarta,2762.558,49.121
6/10/2021,DKI Jakarta,2826.833,64.275
6/11/2021,DKI Jakarta,2898.486,71.653
6/12/2021,DKI Jakarta,2920.038,21.552
6/13/2021,DKI Jakarta,2924.943,4.905
6/14/2021,DKI Jakarta,3007.247,82.304
6/15/2021,DKI Jakarta,3088.564,81.317
6/16/2021,DKI Jakarta,3183.103,94.539
6/17/2021,DKI Jakarta,3288.841,105.738
6/18/2021,DKI Jakarta,3395.652,106.811
6/19/2021,DKI Jakarta,3436.374,40.722
6/20/2021,DKI Jakarta,3452.271,15.897
6/21/2021,DKI Jakarta,3565.82,113.549
6/22/2021,DKI Jakarta,3683.253,117.433
6/23/2021,DKI Jakarta,3806.693,123.44
6/24/2021,DKI Jakarta,3940.797,134.104
6/25/2021,DKI Jakarta,4077.803,137.006
6/26/2021,DKI Jakarta,4140.866,63.063
6/27/2021,DKI Jakarta,4168.907,28.041
6/28/2021,DKI Jakarta,4298.063,129.156
6/29/2021,DKI Jakarta,4432.436,134.373
6/30/2021,DKI Jakarta,4566.913,134.477
7/1/2021,DKI Jakarta,4686.662,119.749
7/2/2021,DKI Jakarta,4796.152,109.49
7/3/2021,DKI Jakarta,4856.032,59.88
7/4/2021,DKI Jakarta,4889.762,33.73
7/5/2021,DKI Jakarta,5018.386,128.624
7/6/2021,DKI Jakarta,5152.417,134.031
7/7/2021,DKI Jakarta,5305.367,152.95
7/8/2021,DKI Jakarta,5470.304,164.937
7/9/2021,DKI Jakarta,5632.569,162.265
7/10/2021,DKI Jakarta,5707.039,74.47
7/11/2021,DKI Jakarta,5758.458,51.419
7/12/2021,DKI Jakarta,5894.893,136.435
7/13/2021,DKI Jakarta,6031.855,136.962
7/14/2021,DKI Jakarta,6180.513,148.658
7/15/2021,DKI Jakarta,6314.027,133.514
7/16/2021,DKI Jakarta,6460.571,146.544
7/17/2021,DKI Jakarta,6548.302,87.731
7/18/2021,DKI Jakarta,6602.839,54.537
7/19/2021,DKI Jakarta,6708.269,105.43
7/20/2021,DKI Jakarta,6711.368,3.099
7/21/2021,DKI Jakarta,6812.73,101.362
7/22/2021,DKI Jakarta,6930.226,117.496
7/23/2021,DKI Jakarta,7043.288,113.062
7/24/2021,DKI Jakarta,7112.705,69.417
7/25/2021,DKI Jakarta,7159.856,47.151
7/26/2021,DKI Jakarta,7272.44,112.584
7/27/2021,DKI Jakarta,7388.317,115.877
7/28/2021,DKI Jakarta,7500.923,112.606
7/29/2021,DKI Jakarta,7620.415,119.492
7/30/2021,DKI Jakarta,7727.715,107.3
7/31/2021,DKI Jakarta,7819.318,91.603
8/1/2021,DKI Jakarta,7891.553,72.235
8/2/2021,DKI Jakarta,8028.126,136.573
8/3/2021,DKI Jakarta,8163.682,135.556
8/4/2021,DKI Jakarta,8301.461,137.779
8/5/2021,DKI Jakarta,8436.791,135.33
8/6/2021,DKI Jakarta,8565.723,128.932
8/7/2021,DKI Jakarta,8671.043,105.32
8/8/2021,DKI Jakarta,8760.772,89.729
8/9/2021,DKI Jakarta,8882.781,122.009
8/10/2021,DKI Jakarta,8973.116,90.335
8/11/2021,DKI Jakarta,9022.301,49.185
8/12/2021,DKI Jakarta,9113.372,91.071
8/13/2021,DKI Jakarta,9203.199,89.827
8/14/2021,DKI Jakarta,9269.49,66.291
8/15/2021,DKI Jakarta,9321.233,51.743
8/16/2021,DKI Jakarta,9404.308,83.075
8/17/2021,DKI Jakarta,9442.233,37.925
8/18/2021,DKI Jakarta,9491.738,49.505
8/19/2021,DKI Jakarta,9535.291,43.553
8/20/2021,DKI Jakarta,9578.392,43.101
8/21/2021,DKI Jakarta,9605.256,26.864
8/22/2021,DKI Jakarta,9619.988,14.732
8/23/2021,DKI Jakarta,9669.692,49.704
8/24/2021,DKI Jakarta,9718.257,48.565
8/25/2021,DKI Jakarta,9766.51,48.253
8/26/2021,DKI Jakarta,9814.473,47.963
8/27/2021,DKI Jakarta,9861.776,47.303
8/28/2021,DKI Jakarta,9889.072,27.296
8/29/2021,DKI Jakarta,9905.295,16.223
8/30/2021,DKI Jakarta,9948.428,43.133
8/31/2021,DKI Jakarta,9991.086,42.658
9/1/2021,DKI Jakarta,10029.135,38.049
9/2/2021,DKI Jakarta,10067.997,38.862
9/3/2021,DKI Jakarta,10107.437,39.44
9/4/2021,DKI Jakarta,10133.057,25.62
9/5/2021,DKI Jakarta,10145.515,12.458
9/6/2021,DKI Jakarta,10180.791,35.276
9/7/2021,DKI Jakarta,10213.094,32.303
9/8/2021,DKI Jakarta,10245.195,32.101
9/9/2021,DKI Jakarta,10279.32,34.125
9/10/2021,DKI Jakarta,10310.382,31.062
9/11/2021,DKI Jakarta,10324.358,13.976
9/12/2021,DKI Jakarta,10331.909,7.551
9/13/2021,DKI Jakarta,10360.661,28.752
9/14/2021,DKI Jakarta,10383.562,22.901
9/15/2021,DKI Jakarta,10409.59,26.028
9/16/2021,DKI Jakarta,10436.684,27.094
9/17/2021,DKI Jakarta,10462.729,26.045
9/18/2021,DKI Jakarta,10476.51,13.781
9/19/2021,DKI Jakarta,10484.883,8.373
9/20/2021,DKI Jakarta,10512.005,27.122
9/21/2021,DKI Jakarta,10536.327,24.322
9/22/2021,DKI Jakarta,10559.723,23.396
9/23/2021,DKI Jakarta,10582.654,22.931
9/24/2021,DKI Jakarta,10604.882,22.228
9/25/2021,DKI Jakarta,10619.253,14.371
9/26/2021,DKI Jakarta,10629.487,10.234
9/27/2021,DKI Jakarta,10651.769,22.282
9/28/2021,DKI Jakarta,10671.891,20.122
9/29/2021,DKI Jakarta,10691.992,20.101
9/30/2021,DKI Jakarta,10712.795,20.803
10/1/2021,DKI Jakarta,10731.821,19.026
10/2/2021,DKI Jakarta,10741.379,9.558
10/3/2021,DKI Jakarta,10747.09,5.711
10/4/2021,DKI Jakarta,10768.055,20.965
10/5/2021,DKI Jakarta,10786.216,18.161
10/6/2021,DKI Jakarta,10806.341,20.125
10/7/2021,DKI Jakarta,10829.445,23.104
10/8/2021,DKI Jakarta,10851.125,21.68
10/9/2021,DKI Jakarta,10861.921,10.796
10/10/2021,DKI Jakarta,10868.51,6.589
10/11/2021,DKI Jakarta,10887.973,19.463
10/12/2021,DKI Jakarta,10905.196,17.223
10/13/2021,DKI Jakarta,10922.693,17.497
10/14/2021,DKI Jakarta,10940.383,17.69
10/15/2021,DKI Jakarta,10957.777,17.394
10/16/2021,DKI Jakarta,10965.058,7.281
10/17/2021,DKI Jakarta,10968.973,3.915
10/18/2021,DKI Jakarta,10982.817,13.844
10/19/2021,DKI Jakarta,10996.128,13.311
10/20/2021,DKI Jakarta,10997.65,1.522
10/21/2021,DKI Jakarta,11013.858,16.208
10/22/2021,DKI Jakarta,11029.271,15.413
10/23/2021,DKI Jakarta,11035.493,6.222
10/24/2021,DKI Jakarta,11040.041,4.548
10/25/2021,DKI Jakarta,11055.007,14.966
10/26/2021,DKI Jakarta,11068.604,13.597
10/27/2021,DKI Jakarta,11080.724,12.12
10/28/2021,DKI Jakarta,11092.356,11.632
10/29/2021,DKI Jakarta,11103.324,10.968
10/30/2021,DKI Jakarta,11107.458,4.134
10/31/2021,DKI Jakarta,11109.341,1.883
11/1/2021,DKI Jakarta,11120.221,10.88
11/2/2021,DKI Jakarta,11130.911,10.69
11/3/2021,DKI Jakarta,11141.483,10.572
11/4/2021,DKI Jakarta,11151.646,10.163
11/5/2021,DKI Jakarta,11160.9,9.254
11/6/2021,DKI Jakarta,11164.427,3.527
11/7/2021,DKI Jakarta,11166.264,1.837
11/8/2021,DKI Jakarta,11175.287,9.023
11/9/2021,DKI Jakarta,11183.702,8.415
11/10/2021,DKI Jakarta,11192.007,8.305
11/11/2021,DKI Jakarta,11199.799,7.792
11/12/2021,DKI Jakarta,11207.373,7.574
11/13/2021,DKI Jakarta,11209.283,1.91
11/14/2021,DKI Jakarta,11210.659,1.376
11/15/2021,DKI Jakarta,11218.646,7.987
11/16/2021,DKI Jakarta,11226.592,7.946
11/17/2021,DKI Jakarta,11234.06,7.468
11/18/2021,DKI Jakarta,11241.6,7.54
11/19/2021,DKI Jakarta,11249.219,7.619
11/20/2021,DKI Jakarta,11251.218,1.999
11/21/2021,DKI Jakarta,11252.405,1.187
11/22/2021,DKI Jakarta,11260.182,7.777
11/23/2021,DKI Jakarta,11268.145,7.963
